industry_code,industry,stock_code,constituent_asof,source,retrieved_at
801080,电子,688498,2022-12-21,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688141,2022-12-23,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301297,2022-12-30,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688525,2022-12-30,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688515,2023-02-10,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,001314,2023-02-14,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688486,2023-02-21,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,603061,2023-03-03,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688502,2023-03-09,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688535,2023-04-04,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688484,2023-04-07,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,001287,2023-04-10,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301387,2023-04-18,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688539,2023-04-18,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688352,2023-04-20,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688146,2023-04-21,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688478,2023-04-24,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688249,2023-05-05,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688469,2023-05-10,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688512,2023-05-16,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688361,2023-05-19,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688458,2023-05-22,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,001373,2023-06-01,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688593,2023-06-01,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301383,2023-06-09,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688620,2023-06-27,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688582,2023-06-30,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,002213,2023-07-06,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301486,2023-07-07,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688603,2023-07-10,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301329,2023-07-17,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688347,2023-08-07,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,603296,2023-08-08,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301348,2023-08-10,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688548,2023-08-15,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688693,2023-08-18,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301421,2023-08-23,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688591,2023-08-25,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301251,2023-09-06,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688549,2023-09-08,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688702,2023-09-14,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301489,2023-10-24,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688653,2023-11-21,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688652,2023-11-29,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688720,2023-12-06,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301566,2023-12-29,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301567,2024-01-16,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,603375,2024-01-24,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688709,2024-02-07,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688584,2024-02-08,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,603341,2024-03-01,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301536,2024-03-28,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,001389,2024-04-02,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688691,2024-04-11,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688530,2024-05-10,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,300489,2024-06-04,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,300784,2024-06-07,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301606,2024-07-26,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,001309,2024-07-31,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,300053,2024-07-31,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,300868,2024-07-31,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,600330,2024-07-31,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688378,2024-07-31,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688496,2024-07-31,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688683,2024-07-31,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688721,2024-08-06,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301611,2024-08-16,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301626,2024-10-24,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301628,2024-10-31,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688449,2024-11-29,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688605,2024-12-12,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301458,2025-01-10,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688545,2025-01-22,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301275,2025-03-11,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301479,2025-03-18,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301629,2025-03-24,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688775,2025-06-11,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301678,2025-06-20,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688729,2025-07-08,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301630,2025-07-10,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301491,2025-08-06,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,002402,2025-08-13,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,603991,2025-08-13,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301563,2025-09-30,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,603175,2025-10-24,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688783,2025-10-28,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688727,2025-11-18,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688795,2025-12-05,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688790,2025-12-16,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688802,2025-12-17,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688807,2025-12-19,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688809,2025-12-30,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688785,2026-01-28,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688781,2026-03-25,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,603459,2026-04-08,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301666,2026-04-16,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688820,2026-04-21,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688797,2026-06-24,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,001399,2026-06-26,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,002141,2026-07-02,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,002552,2026-07-02,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,300128,2026-07-02,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,600641,2026-07-02,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,603115,2026-07-02,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,603316,2026-07-02,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688307,2026-07-02,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301583,2026-07-10,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688825,2026-07-27,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,001232,2026-08-04,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,301717,2026-08-11,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688002,2026-08-25,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,688801,2026-09-11,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801080,电子,000020,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.962360+00:00
801880,汽车,000338,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000550,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000559,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000570,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000572,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000581,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000589,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000599,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000625,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000678,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000700,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000757,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000800,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000816,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000868,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000887,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000903,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000913,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000951,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000957,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,000980,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002048,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002085,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002101,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002105,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002126,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002239,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002265,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002283,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002284,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002328,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002355,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002363,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002406,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002434,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002448,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002454,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002472,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002488,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002510,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002516,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002536,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002537,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002553,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002590,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002592,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002594,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002662,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002664,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002703,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002708,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002715,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002725,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002766,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002813,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002863,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002906,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002921,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002984,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,002997,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,003033,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300100,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300176,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300258,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300304,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300375,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300428,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300473,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300507,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300547,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300580,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300585,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300611,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300643,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300652,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300680,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300681,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300694,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300695,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300707,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300733,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300816,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300825,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300863,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300912,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300926,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300928,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300978,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300994,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,300998,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,301000,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,301005,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,301007,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,301020,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,301022,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,301039,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,301072,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,301119,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,301133,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,301221,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600006,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600066,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600081,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600099,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600104,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600148,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600166,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600178,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600182,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600218,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600303,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600335,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600386,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600418,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600469,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600480,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600523,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600609,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600626,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600653,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600660,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600679,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600686,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600698,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600699,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600741,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600742,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600822,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600933,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,600960,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,601058,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,601163,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,601238,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,601279,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,601500,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,601633,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,601689,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,601777,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,601965,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,601966,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603006,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603009,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603013,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603023,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603035,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603037,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603040,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603048,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603085,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603089,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603109,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603121,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603129,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603158,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603161,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603166,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603178,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603179,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603197,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603239,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603286,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603305,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603306,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603319,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603335,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603348,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603358,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603390,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603529,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603586,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603596,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603655,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603701,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603730,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603758,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603766,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603767,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603768,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603776,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
801880,汽车,603786,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:16.040661+00:00
